Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
sp|P20857|THIO2_NOSS1	P20857	THIO2_NOSS1	trxX	111	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Thioredoxin 2 	1:Experimental evidence at protein level	27.93	1	0.999	3	3	3	8	8	8	48049854	48049854	48049854	11K(304.2071), N-term(304.2071)	NA	NA	2256895.6758	3150131.6963	1918558.1953	900104.7529	325360.6133	202279.5518	75782.8506	125761.4043	47089.0918	57713.4873	46995.6946	33274.2549	42507.6282	30228.8301	55918.7212	72047.5166	57997.0042	105478.6606
sp|P22638|HEPA_NOSS1	P22638	HEPA_NOSS1	hepA	607	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Heterocyst differentiation ATP-binding protein HepA 	2:Experimental evidence at transcript level	6.75	1	0.999	5	5	5	6	6	6	8206654	8206654	8206654	4M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	104340.3069	560744.75490000006	2287413.9844	2492934.2617	999761.2168	556376.12990000006	196153.6426	263173.1016	94154.1965	100661.3735	78023.7046	67917.4392	78246.5618	58207.0752	92928.3528	94041.8035	88571.7007	119042.6965
sp|P22639|Y2836_NOSS1	P22639	Y2836_NOSS1	alr2836	322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized glycosyltransferase alr2836 	3:Protein inferred from homology	3.73	1	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|P22704|RPOC1_NOSS1	P22704	RPOC1_NOSS1	rpoC1	625	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-directed RNA polymerase subunit gamma 	3:Protein inferred from homology	35.68	1	0.999	20	20	20	48	48	48	87367138	87367138	87367138	11C(57.0214), 11K(304.2071), 12K(304.2071), 13K(304.2071), 16K(304.2071), 1C(57.0214), 1M(15.9949), 2M(15.9949), 3K(304.2071), 3M(15.9949), 4C(57.0214), 6C(57.0214), 6M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	445358.5393	1405201.2029	4175993.8618	6907818.8657	4187209.3584	2645027.4316	1318572.5811	6808178.5879	7121416.6289	6491088.1924	3419374.5813	3102671.9351	2911670.304	2951308.8865	5175785.0574	7295720.1523	5191003.8691	5838436.6345
sp|P22705|RPOC2_NOSS1	P22705	RPOC2_NOSS1	rpoC2	1355	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-directed RNA polymerase subunit beta' 	3:Protein inferred from homology	47.01	1	0.999	58	58	58	162	162	162	481790928	481790928	481790928	10K(304.2071), 10M(15.9949), 11K(304.2071), 11M(15.9949), 12K(304.2071), 13K(304.2071), 14M(15.9949), 15K(304.2071), 16K(304.2071), 18K(304.2071), 1K(304.2071), 21K(304.2071), 23K(304.2071), 25M(15.9949), 3C(57.0214), 3M(15.9949), 4C(57.0214), 4M(15.9949), 5C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	2804013.187	13080823.5732	41983967.2793	47532012.5117	17336317.981	10139695.7598	6084840.4355	32368244.1021	36658714.3975	34211554.7703	17666759.3303	16995618.0176	15749223.2231	14170237.8315	21745541.6111	27589650.8892	20412575.2527	21263763.5491
sp|P26683|SIGA_NOSS1	P26683	SIGA_NOSS1	sigA	390	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	RNA polymerase sigma factor SigA 	3:Protein inferred from homology	20.26	1	0.999	8	7	8	11	10	11	42165944	42165944	42165944	14K(304.2071), 1K(304.2071), 6M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	198851.6348	353259.9609	547767.8203	701063.2676	446906.3916	336126.2881	312860.8477	3039565.1953	1776788.9922	1863305.3359	1004860.6602	750829.9824	726995.0898	673674.7148	1221919.1328	1598097.8906	1062058.2344	1146842.8711
sp|P27709|HETR_NOSS1	P27709	HETR_NOSS1	hetR	299	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-binding transcriptional activator HetR 	1:Experimental evidence at protein level	5.35	1	0.9989	2	2	2	2	2	2	2516587	2516587	2516587	N-term(304.2071)	NA	NA	41711.1973	184789.6641	448769.7031	276363.9766	120910.7969	70704.0312	27678.6016	46366.8633	19555.7822	23114.6729	22316.1016	18776.0889	26761.3643	22237.0825	21596.8252	22229.8125	26941.7031	30012.2383
sp|P28594|CAPP_NOSS1	P28594	CAPP_NOSS1	ppc	1026	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phosphoenolpyruvate carboxylase 	3:Protein inferred from homology	25.34	1	0.999	22	22	22	45	45	45	69284596	69284596	69284596	11K(304.2071), 11M(15.9949), 13C(57.0214), 13K(304.2071), 13M(15.9949), 16K(304.2071), 3C(57.0214), 3M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	562851.5369	1536447.5322	3347702.0928	4684681.1748	4808946.7842	4338192.334	2184752.4688	20704453.0615	9234624.9224	4022704.394	1655088.6519	1276317.4829	1134939.5649	1015730.9316	1305904.106	1585469.7112	1300227.2119	1498332.9084
sp|P29978|Y1448_NOSS1	P29978	Y1448_NOSS1	alr1448	384	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr1448 	4:Protein predicted	25	1	0.999	8	8	8	16	16	16	41586102	41586102	41586102	12K(304.2071), 3M(15.9949), N-term(304.2071)	NA	NA	238646.0752	1170976.5342	3896961.6719	9865370.0391	3672556.3242	1746500.748	838460.3623	1420289.0449	445171.4014	403592.7104	259737.0762	236599.6807	250819.4939	218926.4136	326652.0266	453402.6445	408525.1084	530743.7822
sp|P29979|Y1449_NOSS1	P29979	Y1449_NOSS1	alr1449	192	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr1449 	4:Protein predicted	33.85	1	0.999	9	9	9	9	9	9	30390704	30390704	30390704	12K(304.2071), 6K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	624584.0273	3579399.2969	4599419.75	2418157.1406	952691.5312	539474.4609	229039.0234	369289.3008	145307.6602	155493.3584	131153.7002	117368.9717	114209.2148	100063.8628	127235.7393	176257.8779	166087.4395	309699.459
sp|P29980|CPXN_NOSS1	P29980	CPXN_NOSS1	cyp110	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Probable cytochrome P450 110 	3:Protein inferred from homology	24.84	1	0.999	11	9	11	23	19	23	65398468	28200512	65398468	3M(15.9949), 4M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8M(15.9949), N-term(304.2071)	NA	NA	359884.7471	2358009.6777	10504701.1172	6406810.0703	1969944.8574	1294025.0781	548972.9495	939316.5962	278563.3232	316346.8164	256756.0625	214786.9731	237359.1807	149705.4458	244145.658	256647.312	264288.9136	291395.9312
sp|P29985|CPCF_NOSS1	P29985	CPCF_NOSS1	cpcF	200	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycocyanobilin lyase subunit beta 	1:Experimental evidence at protein level	21.5	1	0.999	4	4	4	6	6	6	5331386	5331386	5331386	16K(304.2071), 2M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	182197.4902	996278.7109	1497863.0703	363612.7676	156138.8447	102768.0349	75407.7876	156632.2749	53062.4937	52241.7698	44079.1562	44687.8818	39762.1796	13790.7305	39394.0786	41788.9956	41304.5469	47938.7158
sp|P29986|PYG1_NOSS1	P29986	PYG1_NOSS1	cpcG1	279	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG1 	1:Experimental evidence at protein level	47.31	1	0.999	13	13	13	81	81	81	1049724960	1049724960	1049724960	10K(304.2071), 12K(304.2071), 4K(304.2071), 7K(304.2071), 7M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	1936524.4863	4482575.7271	6275656.3057	5355393.0254	5781749.3076	51711145.8877	89126092.8477	138110003.9131	6054426.5791	6117945.2019	1719674.7703	1458491.0295	1404223.2795	1193731.1016	1279916.9841	1475165.8777	1289215.0413	1379311.6326
sp|P29987|PYG2_NOSS1	P29987	PYG2_NOSS1	cpcG2	247	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG2 	1:Experimental evidence at protein level	67.21	1	0.999	17	16	17	112	96	112	1246881344	1246881344	1246881344	10K(304.2071), 11K(304.2071), 13K(304.2071), 14K(304.2071), 2K(304.2071), 5K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	6248158.9673	38183369.4609	104626450.0039	94910331.6367	72343578.6133	123924951.7832	87290205.8501	206764046.3936	21471818.8621	18496753.6409	11530443.0364	12358962.8088	12834875.0459	12996918.6831	17140333.9749	19907519.3083	17107454.4463	16521850.7444
sp|P29988|CPCL_NOSS1	P29988	CPCL_NOSS1	cpcL	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem I-associated linker protein CpcL 	1:Experimental evidence at protein level	45.99	1	0.999	11	11	11	33	33	33	557553704	557553704	557553704	10K(304.2071), 4M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	678509.1626	2774950.1333	5832971.5488	6157220.998	5827266.6553	6348866.3633	2986836.7227	10549810.6719	2432680.3159	2383420.6382	1618334.771	1852884.9297	2254407.7959	2507074.333	3450108.5859	4807295.1914	4551125.5566	5112523.4121
sp|P29989|PYG4_NOSS1	P29989	PYG4_NOSS1	cpcG4	253	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG4 	1:Experimental evidence at protein level	59.68	1	0.999	16	14	16	97	85	97	1455657440	1398897856	1398897856	10K(304.2071), 13K(304.2071), 1K(304.2071), 1M(15.9949), 2M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	5385574.9443	13112397.436	21487921.9067	20859024.1663	31278513.8101	133739269.3877	139520327.0654	272247103.29	18952775.9487	14081644.4641	5368019.4355	5394196.5126	4982231.2546	5640725.6582	7619409.2295	10482382.9832	9123604.0977	10457361.5857
sp|P30521|GLGC_NOSS1	P30521	GLGC_NOSS1	agp	429	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-1-phosphate adenylyltransferase 	3:Protein inferred from homology	37.76	1	0.999	18	18	18	61	61	61	245575576	245575576	245575576	10K(304.2071), 15C(57.0214), 16K(304.2071), 18K(304.2071), 2K(304.2071), 4C(57.0214), 7M(15.9949), 8K(304.2071), 8M(15.9949), 9C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	1682018.6399	6689690.8765	34852113.6719	46730305.6836	14322083.0068	6781220.9448	1816918.7974	1915259.4768	762085.2852	720770.6226	570356.8918	616792.9983	507738.3857	388159.9242	510176.4963	615798.8926	524223.5278	578561.0183
sp|P31329|PYR2_NOSS1	P31329	PYR2_NOSS1	pecC	278	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome 34.5 kDa linker polypeptide, phycoerythrocyanin-associated, rod 	1:Experimental evidence at protein level	49.64	1	0.999	15	15	15	76	76	76	1674044864	803283920	803283920	10K(304.2071), 10M(15.9949), 1M(15.9949), 6K(304.2071), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	9979020.8015	74341022.2832	117634045.8711	65509736.6953	20296893.6465	15086375.9268	13432926.958	195445793.6357	15293350.4004	7508228.1826	2195513.5828	1803275.1797	1916474.2375	1873778.2683	3257408.3052	5130570.1663	4893254.4004	6262749.0596
sp|P31694|PSBA2_NOSS1	P31694	PSBA2_NOSS1	psbA3	360	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II protein D1 2 	3:Protein inferred from homology	5.56	1	0.999	2	2	2	5	5	5	306679550	31211414	31211414	13K(304.2071), N-term(304.2071)	NA	NA	51642.8413	139102.7832	307646.4258	316603.4766	261091.2822	840010.9609	923631.5078	1732056.2266	470473.6289	332550.7852	157082.7305	132192.4473	103709.9082	85469.8589	111291.0083	110260.1533	93421.0063	116199.3291
sp|P35796|PHEA_NOSS1	P35796	PHEA_NOSS1	pecA	162	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycoerythrocyanin alpha chain 	1:Experimental evidence at protein level	51.23	1	0.999	9	9	9	91	91	91	1462307280	1462307280	1462307280	12K(304.2071), 13K(304.2071), 14K(304.2071), 15K(304.2071), 19K(304.2071), 1K(304.2071), 1M(15.9949), 2K(304.2071), 7M(15.9949), 9M(15.9949), N-term(304.2071)	NA	NA	10065543.0488	113839637.002	197992967.9414	64557859.5039	14585660.1006	6063109.0198	2113228.0493	5344841.999	1238072.9961	1004016.8015	599485.6746	536686.625	566660.7754	437192.2609	721610.5955	712845.1714	734611.6216	756823.0317
sp|P35797|PHEB_NOSS1	P35797	PHEB_NOSS1	pecB	172	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycoerythrocyanin subunit beta 	1:Experimental evidence at protein level	89.53	1	0.999	15	15	15	124	124	124	1756223136	1756223136	1756223136	11K(304.2071), 14M(15.9949), 16C(57.0214), 19K(304.2071), 1K(304.2071), 1M(15.9949), 21K(304.2071), 22K(304.2071), 3C(57.0214), 5C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	11471725.8964	113892381.8047	205538255.041	83631959.9199	22074705.7798	11135864.6235	4370937.8048	10089797.9458	2272618.7188	2136875.2947	1477685.7003	1193774.3503	1305381.6296	824581.271	1175726.3243	1476765.6321	1288676.5649	1453650.5857
sp|P37693|HETM_NOSS1	P37693	HETM_NOSS1	hglB	506	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Polyketide synthase HetM 	3:Protein inferred from homology	2.96	1	0.999	2	2	2	2	2	2	19714631	19714631	19714631	7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	55842.5645	225233.5938	1291485.5	1117428.9062	439750.9219	287595.9375	120726.2734	155690.4102	138119.623	90367.4082	87620.1143	50172.0039	238936.5186	48798.6006	66447.8271	52689.75	74893.2559	98273.8398
sp|P37695|HETI_NOSS1	P37695	HETI_NOSS1	hetI	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	4'-phosphopantetheinyl transferase HetI 	3:Protein inferred from homology	2.95	1	0.999	1	1	1	1	1	1	3079193	3079193	3079193	7K(304.2071), N-term(304.2071)	NA	NA	173286.9844	1478886.75	2025833	770064.0625	190252.8594	80821.9062	30743.9102	62425.375	28829.7559	24261.4883	20334.6992	17627.5391	20330.7207	15215.0449	19034.7207	21264.8711	19235.6758	36747.5703
sp|P38446|NUCA_NOSS1	P38446	NUCA_NOSS1	nucA	274	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nuclease 	1:Experimental evidence at protein level	18.61	1	0.999	5	5	5	6	6	6	9215960	9215960	9215960	10C(57.0214), 11K(304.2071), 5M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	180931.7188	1665839.3125	1488558.6094	527164.3828	185761.1445	117377.167	59965.3154	101749.2998	36241.5068	40229.8977	20133.3857	29534.9761	21129.9705	12419.7407	27669.7639	27582.6978	25006.592	24766.439
sp|P45480|GSHB_NOSS1	P45480	GSHB_NOSS1	gshB	324	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutathione synthetase 	3:Protein inferred from homology	41.98	1	0.999	13	13	13	33	33	33	134709054	134709054	134709054	11K(304.2071), 13K(304.2071), 3M(15.9949), 4M(15.9949), 5C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	632140.4199	2455075.9932	4861597.4375	16513009.3809	10741441.3252	2991953.6484	990743.2144	1120553.2686	428799.9058	437760.7483	322132.0391	239642.429	240338.1775	142698.8323	250058.877	296310.0757	293297.5889	283412.1416
sp|P45482|FTSZ_NOSS1	P45482	FTSZ_NOSS1	ftsZ	428	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cell division protein FtsZ 	3:Protein inferred from homology	51.4	1	0.999	18	18	18	60	60	60	364634544	364634544	364634544	11K(304.2071), 11M(15.9949), 12K(304.2071), 13K(304.2071), 14C(57.0214), 19K(304.2071), 1K(304.2071), 2M(15.9949), 3M(15.9949), N-term(304.2071)	NA	NA	4000417.4634	40319854.2803	43466740.0391	19045080.2314	6509961.4053	3699600.8101	1330294.7305	1754449.2305	767776.9839	986586.1104	501292.4121	508435.0427	462823.8596	384118.1575	647435.709	946992.1516	1028550.3406	1391606.6809
sp|P46015|Y1601_NOSS1	P46015	Y1601_NOSS1	all1601	397	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein all1601 	4:Protein predicted	16.88	1	0.999	7	7	7	7	7	7	11833008	11833008	11833008	10K(304.2071), 13K(304.2071), 3K(304.2071), 7K(304.2071), 8C(57.0214), N-term(304.2071)	NA	NA	101577.0078	848337.8203	3884193.875	1618061.3125	546150.7969	271175.0547	141077.7998	220734.3779	142684.1748	90161.9512	49169.0771	50784.5601	49219.9873	33901.0586	58307.6348	82576.2939	73290.0225	69594.4854
sp|P46016|6PGL_NOSS1	P46016	6PGL_NOSS1	pgl	240	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	6-phosphogluconolactonase 	2:Experimental evidence at transcript level	37.5	1	0.999	7	7	7	18	18	18	78265456	78265456	78265456	13M(15.9949), 24K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	5935215.4199	24681396.0605	9885725.4395	3611158.9883	1167634.5645	705457.1987	343650.3452	646136.2532	254254.3838	305127.1489	224630.7593	225128.5266	241426.687	137465.4111	165599.5366	191396.4805	191687.4297	222361.9961
sp|P46017|FRAH_NOSS1	P46017	FRAH_NOSS1	fraH	289	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Protein FraH 	4:Protein predicted	16.26	1	0.999	3	3	3	5	5	5	121683809	121683809	121683809	9K(304.2071), N-term(304.2071)	NA	NA	10125319.1016	11155038.5781	2726883.168	863294.8691	165148.5864	107928.4792	53076.1396	104445.4473	39769.6572	16820.5186	25326.1953	17970.8921	20481.6113	15768.9209	19907.2295	150256.2686	22074.7812	117940.665
sp|P46079|Y2393_NOSS1	P46079	Y2393_NOSS1	fraD	343	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr2393 	4:Protein predicted	18.66	1	0.999	6	6	6	6	6	6	17144502	17144502	17144502	2C(57.0214), 7C(57.0214), N-term(304.2071)	NA	NA	150545.7678	400066.3252	1110905.1055	1462924.5664	1008409.5156	546576.1748	244361.2314	269152.4453	128427.5037	135862.6572	94502.1216	123059.9453	144028.3315	164503.1924	209460.9744	317291.0737	343224.1309	495871.9028
sp|P46080|Y2391_NOSS1	P46080	Y2391_NOSS1	all2391	378	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein all2391 	4:Protein predicted	34.39	1	0.999	11	11	11	15	15	15	14912437	14912437	14912437	10K(304.2071), 17K(304.2071), 2K(304.2071), 6M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	733486.749	1584898.5146	3159839.6045	3751389.3477	1808579.668	1105540.3281	512021.6558	708230.5391	290464.9006	256505.4937	195534.6008	193587.9836	162190.9202	145703.2227	195916.675	266153.0282	268693.2998	354580.4341
sp|P46242|PSBA1_NOSS1	P46242	PSBA1_NOSS1	psbA1	360	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II protein D1 1 	3:Protein inferred from homology	17.22	1	0.999	6	3	6	68	14	68	418361664	195915376	418361664	13K(304.2071), 5M(15.9949), 8M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	1813772.033	4202653.8555	6411421.5176	5935293.5039	8603567.1377	27108960.3154	33316673.8247	60289690.0327	15422411.4014	12663679.3843	5252185.3059	4634602.9219	3541137.3352	3133509.1597	3690812.7769	4339117.0708	3475668.7853	4560090.0298
sp|P46444|PLAS_NOSS1	P46444	PLAS_NOSS1	petE	139	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Plastocyanin 	1:Experimental evidence at protein level	33.81	1	0.999	4	4	4	23	23	23	84545654	84545654	84545654	15K(304.2071), 16K(304.2071), 4K(304.2071), 4M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	34970055.8711	15648670.168	11933186.0391	6568532.2656	2459889.5928	2707740.5938	1426725.6025	2541784.4883	720801.5947	771204.4243	510933.833	444808.6355	388692.4272	264389.1118	530735.3093	790454.5422	551922.3281	603916.8735
sp|P48575|LEU1_NOSS1	P48575	LEU1_NOSS1	leuA2	531	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	2-isopropylmalate synthase 	3:Protein inferred from homology	43.69	1	0.999	16	16	16	24	24	24	37248159	37248159	37248159	10K(304.2071), 11K(304.2071), 11M(15.9949), 13M(15.9949), 14C(57.0214), 14K(304.2071), 15K(304.2071), 22K(304.2071), 23K(304.2071), 4C(57.0214), 5C(57.0214), 7K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	330995.7075	836215.0264	3360188.5078	10686239.4336	6063790.8848	2500284.75	951122.187	1043863.583	294445.0569	284294.623	232439.5356	214399.4236	185482.2354	125776.8931	167079.095	168124.7231	178320.8938	274328.96
sp|P48638|GSHR_NOSS1	P48638	GSHR_NOSS1	gor	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutathione reductase 	3:Protein inferred from homology	49.89	1	0.999	20	20	20	72	72	72	542662496	542662496	542662496	11K(304.2071), 13C(57.0214), 14K(304.2071), 15K(304.2071), 18M(15.9949), 23K(304.2071), 24K(304.2071), 2M(15.9949), 4M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	2665898.8232	8260645.8589	61246576.3359	93871359.3613	23388650.6553	9057861.5601	2662190.9072	3173506.4956	1775032.5156	1520301.7205	1035917.9263	847805.6206	872295.4521	704183.8042	905430.1868	1000208.4282	1043637.5518	1024783.0286
sp|P48991|F16PA_NOSS1	P48991	F16PA_NOSS1	fbp	349	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Fructose-1,6-bisphosphatase class 1 	3:Protein inferred from homology	56.45	1	0.999	18	18	18	62	62	62	902718752	902718752	902718752	12K(304.2071), 14K(304.2071), 15K(304.2071), 16C(57.0214), 1K(304.2071), 20K(304.2071), 20M(15.9949), 2C(57.0214), 2M(15.9949), 5M(15.9949), 6C(57.0214), 6M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	2182168.2537	8369532.2344	11676631.5947	45592879.3418	87840087.4609	28705510.4717	6586860.7776	5400729.8696	1481135.5554	1337928.7734	935010.6245	879476.8086	798820.2263	543196.2075	850540.1914	843945.5923	828275.3699	946124.0789
sp|P48992|G6PD_NOSS1	P48992	G6PD_NOSS1	zwf	509	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-6-phosphate 1-dehydrogenase 	3:Protein inferred from homology	42.04	1	0.999	23	23	23	85	85	85	573296288	573296288	573296288	13K(304.2071), 14K(304.2071), 17M(15.9949), 18K(304.2071), 1K(304.2071), 1M(15.9949), 5C(57.0214), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	876762.7205	3319740.6836	9190352.5857	16738225.2344	90902252.4922	139113650.0479	18311970.2654	13659305.72	1752604.679	1343292.1731	658988.1641	540655.1125	523784.4023	296867.0244	535251.6287	682936.4242	550602.1996	771077.8898
sp|P48993|TAL2_NOSS1	P48993	TAL2_NOSS1	tal2	381	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transaldolase 2 	3:Protein inferred from homology	22.31	1	0.999	9	9	9	9	9	9	33766971	33766971	33766971	10K(304.2071), 15K(304.2071), 3C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	887810.6104	5177872.2969	7721871.875	4909019.9219	2083276.5781	1353225.5098000001	659368.1699	1045374.0703	447294.4756	552156.8794	234035.0073	340750.2927	234680.4617	231802.782	332353.5244	263060.8896	269547.1792	419847.5557
