Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
sp|P22704|RPOC1_NOSS1	P22704	RPOC1_NOSS1	rpoC1	625	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-directed RNA polymerase subunit gamma 	3:Protein inferred from homology	28	1	0.999	17	17	17	34	34	34	174760752	174760752	174760752	11C(57.0214), 11K(304.2071), 13K(304.2071), 1C(57.0214), 1M(15.9949), 2M(15.9949), 3K(304.2071), 3M(15.9949), 4C(57.0214), 6C(57.0214), 6M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	757172.4302	2076075.3584	2411880.0586	4207824.5508	2852754.4824	2097614.2852	2907424.1152	9588397.0469	14656554.7578	7266640.5078	5646391.5391	4039062.6885	4253926.0986	5175747.4336	7575282.4766	5823157.499	5256204.3584	6702715.3096
sp|P22705|RPOC2_NOSS1	P22705	RPOC2_NOSS1	rpoC2	1355	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-directed RNA polymerase subunit beta' 	3:Protein inferred from homology	31.22	1	0.999	40	40	40	110	110	110	386433320	386433320	386433320	10K(304.2071), 10M(15.9949), 11K(304.2071), 11M(15.9949), 12K(304.2071), 13K(304.2071), 14M(15.9949), 15K(304.2071), 16K(304.2071), 18K(304.2071), 19K(304.2071), 1K(304.2071), 3C(57.0214), 3M(15.9949), 4C(57.0214), 4M(15.9949), 5C(57.0214), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	2914384.1816	10632935.0203	15439245.6646	23426970.6162	11211200.2144	6639858.9758	7385490.1909	19497506.9561	29318372.8052	17006318.4988	11223924.1816	8153471.7473	7005434.592	9310234.8098	12299049.8699	10080824.3044	9043750.9019	10000086.8003
sp|P26683|SIGA_NOSS1	P26683	SIGA_NOSS1	sigA	390	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	RNA polymerase sigma factor SigA 	3:Protein inferred from homology	14.36	1	0.999	7	5	7	7	5	7	85825729	85825729	85825729	1K(304.2071), 6M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	112894.8689	375626.1953	607690.8262	796040.459	291519.251	196818.7065	240010.291	626297.3389	977713.2344	562426.6816	441089.9033	330995.8618	319758.7969	515057.4639	911089.3184	536259.415	490557.0049	622152.8496
sp|P27709|HETR_NOSS1	P27709	HETR_NOSS1	hetR	299	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-binding transcriptional activator HetR 	1:Experimental evidence at protein level	2.68	1	0.9989	1	1	1	1	1	1	418685	418685	418685	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|P28594|CAPP_NOSS1	P28594	CAPP_NOSS1	ppc	1026	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phosphoenolpyruvate carboxylase 	3:Protein inferred from homology	16.86	1	0.999	17	17	17	26	26	26	55761312	55761312	55761312	11K(304.2071), 11M(15.9949), 13C(57.0214), 13M(15.9949), 3C(57.0214), 3M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	239326.4441	943667.2861	2015481.1172	4169055.2969	5727891.4453	4174191.3242	2849863.0488	5763189.8438	6447188.9727	2864171.6875	1590110.5225	1071330.0498	921503.6455	1162884.1519	1644201.623	1508188.3296	1502136.4453	2018496.1416
sp|P29978|Y1448_NOSS1	P29978	Y1448_NOSS1	alr1448	384	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr1448 	4:Protein predicted	16.15	1	0.999	7	7	7	10	10	10	34191207	34191207	34191207	12K(304.2071), 3M(15.9949), N-term(304.2071)	NA	NA	88408.7859	471452.5698	811361.1562	4778645.6992	5222979.8672	1578911.4229	717535.2021	350894.8115	214007.175	134591.5249	123106.6104	110625.8977	127956.0396	120250.7407	205991.749	169798.894	187224.5112	220912.1963
sp|P29979|Y1449_NOSS1	P29979	Y1449_NOSS1	alr1449	192	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr1449 	4:Protein predicted	8.33	1	0.999	2	2	2	2	2	2	6101824	6101824	6101824	N-term(304.2071)	NA	NA	79251.8281	487430.7812	570314.1875	461684.2969	160752.5312	78810.9824	56826.0508	44851.4072	27583.0493	20667.1758	22356.5635	22419.6899	19916.4927	19327.1987	30755.1367	34605.0566	31555.5225	150437.5547
sp|P29980|CPXN_NOSS1	P29980	CPXN_NOSS1	cyp110	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Probable cytochrome P450 110 	3:Protein inferred from homology	19.17	1	0.999	9	7	9	22	17	22	61036445	42531040	61036445	3M(15.9949), 4M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8M(15.9949), N-term(304.2071)	NA	NA	249857.3691	2044809.9492	10671321.9355	10654645.3867	2762094.1221	1258603.9873	870727.8457	623164.8232	320713.3472	243062.989	500189.1228	166365.0867	563914.9071	199069.6912	407057.8135	219300.2317	549352.925	361680.5573
sp|P29985|CPCF_NOSS1	P29985	CPCF_NOSS1	cpcF	200	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycocyanobilin lyase subunit beta 	1:Experimental evidence at protein level	17	1	0.999	3	3	3	5	5	5	11388198	11388198	11388198	16K(304.2071), 2M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	12889.9365	35748.0469	61812.9766	104514.6719	74653.9453	79148.3203	103720.8125	72958.1328	34301.0078	18994.332	17733.3633	11971.4053	14983.7617	15345.4971	21282.9805	17002.1621	21920.2207	22095.2578
sp|P29986|PYG1_NOSS1	P29986	PYG1_NOSS1	cpcG1	279	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG1 	1:Experimental evidence at protein level	43.37	1	0.999	11	11	11	52	52	52	1128803648	689867552	689867552	10K(304.2071), 12K(304.2071), 7K(304.2071), 7M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	657089.1943	2187247.4238	3154769.7471	3818983.6133	3044332.0068	12741940.9478	61198563.0261	22558947.3921	4503525.8174	1228827.6084	696314.8527	511482.4954	477027.3252	506074.6555	605226.9868	470298.1422	544309.22	594187.0942
sp|P29987|PYG2_NOSS1	P29987	PYG2_NOSS1	cpcG2	247	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG2 	1:Experimental evidence at protein level	56.68	1	0.999	14	13	14	107	98	107	1190362384	1190362384	1190362384	11K(304.2071), 13K(304.2071), 2K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	3647533.7302	33857544.2104	119962734.0518	237929724.9307	96682292.2256	79694164.4678	79166000.4775	30736286.6982	13692426.3818	7305665.0859	5885550.8503	5437287.1469	5349769.6187	6931679.5045	9808941.2358	8600583.9954	9196238.2469	9332589.3818
sp|P29988|CPCL_NOSS1	P29988	CPCL_NOSS1	cpcL	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem I-associated linker protein CpcL 	1:Experimental evidence at protein level	42.19	1	0.999	9	9	9	43	43	43	294077040	294077040	294077040	10K(304.2071), 4M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	471258.7529	1872429.1831	4232933.8516	10749661.6914	13601817.5566	13068021.166	11468564.4648	6201088.9443	3132426.1372	1983495.4441	1539524.9539	1283971.4968	1326654.3083	1861907.0618	2673549.4958	2901736.3501	2868451.3647	3232339.3623
sp|P29989|PYG4_NOSS1	P29989	PYG4_NOSS1	cpcG4	253	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG4 	1:Experimental evidence at protein level	47.83	1	0.999	12	10	12	75	61	75	1922452992	1783402336	1922452992	10K(304.2071), 1M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1729242.153	8958465.543	16790395.4058	26335488.9272	33605008.2471	97959776.2627	338376788.6035	76993421.9263	22921498.126	10893438.3193	6574320.0632	4411759.6572	3872333.4084	6005730.0454	8826456.8896	8773363.3765	8436571.6372	9788757.5718
sp|P30521|GLGC_NOSS1	P30521	GLGC_NOSS1	agp	429	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-1-phosphate adenylyltransferase 	3:Protein inferred from homology	35.43	1	0.999	16	16	16	55	55	55	817602880	817602880	817602880	10K(304.2071), 16K(304.2071), 2K(304.2071), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	644813.0837	6401864.9905	34668950.9961	89188069.6914	26721056.7788	8489888.1345	2914250.6667	1123099.2546	633554.2566	403839.5205	286995.1938	350041.1045	220371.1538	391533.0955	250400.1417	234942.22	254523.4324	397243.2903
sp|P31329|PYR2_NOSS1	P31329	PYR2_NOSS1	pecC	278	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome 34.5 kDa linker polypeptide, phycoerythrocyanin-associated, rod 	1:Experimental evidence at protein level	32.01	1	0.999	10	10	10	67	67	67	1632014144	630821904	630821904	10K(304.2071), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	5775519.2288	60251793.5581	71827276.9336	64232148.2041	25392697.4429	14168986.1709	24648933.1235	88608115.9065	33942601.2257	7081945.5719	3246618.4656	2086050.0991	1896935.115	2686441.8945	4401419.2726	3955693.5024	4204495.1185	5869873.9883
sp|P31694|PSBA2_NOSS1	P31694	PSBA2_NOSS1	psbA2	360	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II protein D1 2 	3:Protein inferred from homology	3.61	1	0.999	1	1	1	3	3	3	366694552	14281152	14281152	13K(304.2071), N-term(304.2071)	NA	NA	6562.2686	13665.4404	24091.5566	32205.5137	112986.3516	527592.625	1416873.25	553358.1875	231896.2969	89635.7812	48291.6445	27999.6797	27817.6152	34864.1758	50079.4375	35413.4141	42023.9727	33858.1289
sp|P35796|PHEA_NOSS1	P35796	PHEA_NOSS1	pecA	162	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycoerythrocyanin alpha chain 	1:Experimental evidence at protein level	49.38	1	0.999	6	6	6	108	108	108	1725440208	1725440208	1725440208	12K(304.2071), 14K(304.2071), 19K(304.2071), 7M(15.9949), 9M(15.9949), N-term(304.2071)	NA	NA	10666898.9424	183827459.4209	202323503.0713	106356020.3105	20447930.1748	6360570.3911	3343956.5671	3252707.0134	1354317.4503	452261.5376	381342.8113	430241.1841	439928.9219	365721.5959	379736.2146	340529.2505	418127.7791	577362.3098
sp|P35797|PHEB_NOSS1	P35797	PHEB_NOSS1	pecB	172	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycoerythrocyanin subunit beta 	1:Experimental evidence at protein level	80.23	1	0.999	13	13	13	137	137	137	4090951424	4090951424	4090951424	11K(304.2071), 14M(15.9949), 16C(57.0214), 19K(304.2071), 1K(304.2071), 1M(15.9949), 21K(304.2071), 22K(304.2071), 5C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	18079055.9281	321741115.1895	446096573.877	246866132.5059	51068127.9048	18885131.9231	10740447.7627	12376154.8365	5410192.4137	2051343.4744	1048452.4901	927502.7284	914516.9177	908779.7275	995687.1829	700909.8196	912929.4877	949276.3138
sp|P37693|HETM_NOSS1	P37693	HETM_NOSS1	hglB	506	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Polyketide synthase HetM 	3:Protein inferred from homology	3.95	1	0.999	2	2	2	2	2	2	5898451	5898451	5898451	8K(304.2071), N-term(304.2071)	NA	NA	48977.8164	186211.8906	1010917.5	1327117.125	481214	215130.3125	142181.0781	83995.9688	82783.375	49314.9336	49367.7969	44939.4219	51565.6523	40512.7344	49244.2656	60425.5898	67544.1875	168254.0781
sp|P37695|HETI_NOSS1	P37695	HETI_NOSS1	hetI	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	4'-phosphopantetheinyl transferase HetI 	3:Protein inferred from homology	2.95	1	0.999	1	1	1	1	1	1	492586	492586	492586	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|P38446|NUCA_NOSS1	P38446	NUCA_NOSS1	nucA	274	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nuclease 	1:Experimental evidence at protein level	15.69	1	0.999	4	4	4	9	9	9	30083779	30083779	30083779	10C(57.0214), 11K(304.2071), 5M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	571655.5254	7217983.6562	6048458.6016	3595510.1875	931704.6914	392284.6289	216510.5547	153555.5039	90418.3447	62464.4717	43264.2898	61660.8127	32602.8562	43983.0146	56580.5205	47646.158	44579.1235	63043.9854
sp|P45480|GSHB_NOSS1	P45480	GSHB_NOSS1	gshB	324	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutathione synthetase 	3:Protein inferred from homology	34.57	1	0.999	10	10	10	32	32	32	135112392	135112392	135112392	11K(304.2071), 13K(304.2071), 13M(15.9949), 3M(15.9949), 4M(15.9949), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	278950.8958	1460430.5039	2778331.7876	22993153.0605	17410936.4629	5138320.3516	1576541.1631	681454.2131	235074.2263	167304.8904	100333.5215	108819.9265	91119.8738	71986.5347	151201.7646	78856.7378	95421.8008	116101.4695
sp|P45482|FTSZ_NOSS1	P45482	FTSZ_NOSS1	ftsZ	428	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cell division protein FtsZ 	3:Protein inferred from homology	39.25	1	0.999	14	14	14	37	37	37	220993226	220993226	220993226	11K(304.2071), 11M(15.9949), 12K(304.2071), 13K(304.2071), 14C(57.0214), 18K(304.2071), 19K(304.2071), 2M(15.9949), 3M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	2035792.188	19596262.3789	19439447.832	13117922.9824	3829927.6777	1704227.6174	978749.9985	648107.5859	409256.6375	288286.6855	248797.8398	257720.6187	220061.3716	218312.6235	326804.7075	412397.1279	503857.0293	1191693.9141
sp|P46015|Y1601_NOSS1	P46015	Y1601_NOSS1	all1601	397	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein all1601 	4:Protein predicted	2.02	1	0.999	1	1	1	1	1	1	     0	     0	     0	2M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|P46016|6PGL_NOSS1	P46016	6PGL_NOSS1	pgl	240	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	6-phosphogluconolactonase 	2:Experimental evidence at transcript level	28.33	1	0.999	5	5	5	21	21	21	190411291	190411291	190411291	13M(15.9949), 24K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	7242994.8613	36976164.6562	15701193.6133	6500174.7344	1249976.2305	493173.7559	353961.3062	452145.9355	96446.8301	82834.083	65241.4243	95844.269	67725.7754	60395.3374	81172.511	86630.147	118849.8286	161072.1648
sp|P46017|FRAH_NOSS1	P46017	FRAH_NOSS1	fraH	289	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Protein FraH 	4:Protein predicted	6.23	1	0.999	2	2	2	10	10	10	241833974	241833974	241833974	9K(304.2071), N-term(304.2071)	NA	NA	6039701.6021	12064290.7061	3465614.5215	1372353.4668	371520.8066	209073.2261	221884.6714	151149.6787	91994.48	56051.2646	51316.1738	24400.9541	33434.9956	38004.6409	34815.4402	175173.3994	33973.0859	125748.6772
sp|P46079|Y2393_NOSS1	P46079	Y2393_NOSS1	fraD	343	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr2393 	4:Protein predicted	14.29	1	0.999	4	4	4	4	4	4	2521178	2521178	2521178	13K(304.2071), 2C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	43601.8096	73218.6797	157532.2285	281034.3125	199981.8574	109887.8252	56082.3799	47284.8799	36782.8054	17662.9727	27839.6626	30627.293	46429.2256	36198.2295	82185.6338	62224.5957	59727.8477	90328.3496
sp|P46080|Y2391_NOSS1	P46080	Y2391_NOSS1	all2391	378	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein all2391 	4:Protein predicted	28.31	1	0.999	10	10	10	15	15	15	17051802	17051802	17051802	17K(304.2071), 6M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	831015.298	1978660.2734	2297230.8516	3041221.0781	1502137.3984	701759.332	408414.1377	233239.1455	107320.0073	64668.5002	75495.8997	70884.7899	75417.4761	85036.5154	93094.9543	108286.1067	141137.769	259220.5674
sp|P46242|PSBA1_NOSS1	P46242	PSBA1_NOSS1	psbA1	360	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II protein D1 1 	3:Protein inferred from homology	17.22	1	0.999	6	3	6	65	15	65	481343964	192212156	481343964	13K(304.2071), 5M(15.9949), 8M(15.9949), N-term(304.2071)	NA	NA	1293414.4717	3455340.7979	4379720.707	5928958.1719	6669200.397	16986907.2661	44476443.8093	18248901.5815	8249941.8076	4300735.7366	2515988.6211	2825104.5698	1428401.0432	2560665.2441	2399934.865	2278885.512	1992671.3794	2265146.1492
sp|P46444|PLAS_NOSS1	P46444	PLAS_NOSS1	petE	139	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Plastocyanin 	1:Experimental evidence at protein level	33.81	1	0.999	4	4	4	18	18	18	232812604	232812604	232812604	15K(304.2071), 16K(304.2071), 4K(304.2071), 4M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	30439172.0039	31967389.0996	23157052.1133	7122008.4492	1336577.395	515706.4819	396843.4126	539007.5276	166409.0159	140065.8359	129736.2366	77470.1519	155476.9465	59387.0212	165473.3608	90938.5576	119035.1738	205407.9155
sp|P48575|LEU1_NOSS1	P48575	LEU1_NOSS1	leuA2	531	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	2-isopropylmalate synthase 	3:Protein inferred from homology	10.92	1	0.999	6	6	6	12	12	12	22031814	22031814	22031814	10K(304.2071), 14K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	53787.894	229188.8398	621502.1875	2412686.3984	1697936.6172	626191.8828	364215.7344	294043.1514	102625.4814	73474.5527	41116.4502	32980.4224	45934.9805	37017.6406	54298.3271	42398.8091	33747.7507	56283.3291
sp|P48638|GSHR_NOSS1	P48638	GSHR_NOSS1	gor	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutathione reductase 	3:Protein inferred from homology	41.39	1	0.999	16	16	16	63	63	63	548304456	548304456	548304456	11K(304.2071), 13C(57.0214), 14K(304.2071), 20K(304.2071), 23K(304.2071), 4M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), N-term(304.2071)	NA	NA	1117362.4272	3556051.5576	27638406.7266	69994638.8613	20336975.5684	7016274.3818	2655660.5303	1706602.979	1059193.6426	986223.0504	713699.8088	777475.9783	828035.4038	601690.9147	641144.5068	637752.5112	704441.4333	1187317.2371
sp|P48991|F16PA_NOSS1	P48991	F16PA_NOSS1	fbp	349	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Fructose-1,6-bisphosphatase class 1 	3:Protein inferred from homology	50.43	1	0.999	15	15	15	46	46	46	1083762432	1083762432	1083762432	12K(304.2071), 14K(304.2071), 15K(304.2071), 1K(304.2071), 20K(304.2071), 20M(15.9949), 2C(57.0214), 2M(15.9949), 5M(15.9949), 6C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	1470656.1726	7435861.4766	8350197.1816	49202522.7656	108676465.3555	44151508.4062	14371699.9922	4124480.6021	1452332.6045	1128925.6355	386650.4724	406695.4834	360237.0911	358730.6273	449420.2852	304986.8132	398643.40870000003	462163.8799
sp|P48992|G6PD_NOSS1	P48992	G6PD_NOSS1	zwf	509	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-6-phosphate 1-dehydrogenase 	3:Protein inferred from homology	39.29	1	0.999	21	21	21	77	77	77	344523456	344523456	344523456	13K(304.2071), 14K(304.2071), 16K(304.2071), 17M(15.9949), 18K(304.2071), 1K(304.2071), 1M(15.9949), 5C(57.0214), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	633975.2654	2909981.6001	5828929.4053	13553525.8228	50960058.0469	81598058.3042	27001771.6094	6311329.0332	2537784.2324	871190.4515	637378.5947	488933.1667	389590.2805	294891.9629	401496.4001	306065.7832	558047.4463	446784.2153
sp|P48993|TAL2_NOSS1	P48993	TAL2_NOSS1	tal2	381	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transaldolase 2 	3:Protein inferred from homology	10.76	1	0.999	5	5	5	5	5	5	11048325	11048325	11048325	10K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	186984.5625	1160728.6016	1662086.8125	1460968.9531	438325.8984	230734.957	204266.9219	1028174.8691	159638.8047	95861.9702	79207.3955	64078.8242	59011.6826	65985.9287	92069.8799	92487.0801	107385.4658	115453.5645
sp|P50214|IDH_NOSS1	P50214	IDH_NOSS1	icd	473	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Isocitrate dehydrogenase [NADP] 	3:Protein inferred from homology	44.19	1	0.999	22	22	22	141	141	141	2257888896	2257888896	2257888896	10K(304.2071), 11K(304.2071), 13K(304.2071), 15K(304.2071), 1C(57.0214), 1C(57.0214), 2K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	4046020.969	44595044.1213	335092293.1597	481432493.0332	103624210.7192	27406784.4727	9686580.6145	4401338.8694	2224623.2576	1186169.8987	759171.8804	684926.675	773278.1338	585019.7334	810939.3794	623489.9674	751988.1445	1834282.4794
sp|P54734|PKNA_NOSS1	P54734	PKNA_NOSS1	pknA	564	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Serine/threonine-protein kinase PknA 	3:Protein inferred from homology	8.87	1	0.999	6	3	6	12	5	12	65864455	12197784	65864455	1M(15.9949), 3K(304.2071), N-term(304.2071)	NA	NA	510462.2598	1676631.9805	2327535.625	1609998.582	597519.0938	377392.3965	243159.9321	169582.2397	147731.4448	101584.8215	178402.8115	59346.0902	280585.2251	64771.4073	108530.0547	60601.0852	76880.8092	86066.6008
sp|P54752|ARGD_NOSS1	P54752	ARGD_NOSS1	argD	427	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Acetylornithine aminotransferase 	3:Protein inferred from homology	19.2	1	0.999	7	6	7	17	16	17	62803695	62803695	62803695	11M(15.9949), 12K(304.2071), 12M(15.9949), 14K(304.2071), 15K(304.2071), 17K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	169203.9771	1072961.9336	4520493.8477	5141039.8789	1699660.082	1075894.4756	791190.2676	431875.3271	261058.8557	353812.0298	553372.158	200407.2751	137954.5813	79426.9375	77393.6877	67843.98	72843.177	83300.478
sp|P54894|ARGC2_NOSS1	P54894	ARGC2_NOSS1	argC	322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	N-acetyl-gamma-glutamyl-phosphate reductase 2 	3:Protein inferred from homology	33.54	1	0.999	9	9	9	22	22	22	152018896	49900680	152018896	12K(304.2071), 18K(304.2071), 27K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	381118.8596	4511646.3008	11011633.1211	7673165.8301	1774728.7188	669911.3035	392472.0698	310899.814	128557.4375	111820.5657	118768.1914	171535.2632	149255.686	89511.7802	135092.6292	102503.9194	130176.7966	113640.9397
