Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
sp|P20628|NIFU_NOSS1	P20628	NIFU_NOSS1	nifU	300	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nitrogen fixation protein NifU 	3:Protein inferred from homology	16.67	1	0.999	5	5	5	5	5	5	2677558	2677558	2677558	11K(304.2071), 14K(304.2071), 5C(57.0214), 7K(304.2071), 8C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	55840.3516	551263.875	725567.6875	370452.25	213005.5469	118670.4766	40019.3984	24872.1953	9999.5762	7813.2666	6508.5596	10441.3389	9995.6094	7482.9033	9396.7412	8307.9775	11928.1338	11995.6836
sp|P20857|THIO2_NOSS1	P20857	THIO2_NOSS1	trxX	111	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Thioredoxin 2 	1:Experimental evidence at protein level	40.54	1	0.999	4	4	4	7	7	7	39355975	39355975	39355975	11K(304.2071), 14K(304.2071), N-term(304.2071)	NA	NA	4794362.6719	10853851.25	4225952.7344	1652688.0078	578366.5625	415709.668	226444.2793	136006.6914	122574.7812	82894.1672	88967.0674	96906.8447	114542.8457	73609.7593	87289.5205	81865.3157	99988.0796	362312.5693
sp|P22638|HEPA_NOSS1	P22638	HEPA_NOSS1	hepA	607	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Heterocyst differentiation ATP-binding protein HepA 	2:Experimental evidence at transcript level	13.51	1	0.999	7	7	7	7	7	7	8523171	8523171	8523171	12K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	53326.9294	237690.1455	926687.4512	1105323.2773	558161.9414	388024	143462.3921	73193.918	36972.2449	29048.0129	22059.5251	23450.1536	29175.3569	15488.929	20623.2043	23692.2256	28336.4622	40140.741
sp|P22639|Y2836_NOSS1	P22639	Y2836_NOSS1	alr2836	322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized glycosyltransferase alr2836 	3:Protein inferred from homology	16.77	1	0.999	5	5	5	7	7	7	15145990	15145990	15145990	11K(304.2071), 13K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	70226.5913	701989.3516	3065374.2812	1947190.9062	743071.5703	405892.0195	132870.1533	75163.623	38303.8188	31638.0303	33189.6353	24728.5046	22187.333	17711.0083	23176.8406	26078.9946	34449.3267	74570.0703
sp|P22704|RPOC1_NOSS1	P22704	RPOC1_NOSS1	rpoC1	625	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-directed RNA polymerase subunit gamma 	3:Protein inferred from homology	36.32	1	0.999	21	21	21	44	44	44	172892918	172892918	172892918	11C(57.0214), 11K(304.2071), 12K(304.2071), 13K(304.2071), 16K(304.2071), 1C(57.0214), 1M(15.9949), 2M(15.9949), 3K(304.2071), 3M(15.9949), 4C(57.0214), 6C(57.0214), 6M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1468837.0833	4995814.9912	6326234.0449	5632875.8496	3710384.1465	3005352.3228	2183621.7798	4554256.1069	11209154.3486	8339108.6709	7550667.0312	6185228.4497	6290446.6982	4698451.0352	6209725.1816	7378276.0854	6206190.8208	10253026.2314
sp|P22705|RPOC2_NOSS1	P22705	RPOC2_NOSS1	rpoC2	1355	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-directed RNA polymerase subunit beta' 	3:Protein inferred from homology	41.99	1	0.999	51	51	51	117	117	117	471614584	471614584	471614584	10K(304.2071), 10M(15.9949), 11K(304.2071), 11M(15.9949), 12K(304.2071), 13K(304.2071), 14M(15.9949), 15K(304.2071), 16K(304.2071), 18K(304.2071), 1K(304.2071), 3C(57.0214), 3M(15.9949), 4C(57.0214), 4M(15.9949), 5C(57.0214), 5K(304.2071), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	8400463.5339	38421938.1855	64650103.7402	64055024.6914	25020993.6953	14914832.6797	9479053.3774	19519269.4585	48324379.3516	36035885.9736	29120953.979	23466409.9131	22188183.5264	17675633.3176	23707960.6514	25443818.2363	22607120.5605	33505583.7314
sp|P26683|SIGA_NOSS1	P26683	SIGA_NOSS1	sigA	390	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	RNA polymerase sigma factor SigA 	3:Protein inferred from homology	29.23	1	0.999	11	9	11	13	11	13	60339078	60339078	60339078	14K(304.2071), 1K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	591345.248	2858773.6465	4569052.7559	6868239.8906	4301685.709	2787497.1714	1356947.4868	2419659.6221	4849525.8145	3427535.7695	2862416.2461	2258755.7695	1947854.1445	1638964.5215	2351391.2471	3058460.9355	2605303.0713	3463373.5762
sp|P27709|HETR_NOSS1	P27709	HETR_NOSS1	hetR	299	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-binding transcriptional activator HetR 	1:Experimental evidence at protein level	2.68	1	0.9989	1	1	1	1	1	1	856756	856756	856756	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|P28594|CAPP_NOSS1	P28594	CAPP_NOSS1	ppc	1026	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phosphoenolpyruvate carboxylase 	3:Protein inferred from homology	16.76	1	0.999	16	16	16	27	27	27	72300964	72300964	72300964	11K(304.2071), 11M(15.9949), 13M(15.9949), 3C(57.0214), 3M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	418492.2061	2327965.9111	3129627.8223	4198188.1562	7019047.1758	6407594.2031	2905833.127	4352363.2812	6642530.8672	2751317.2969	1868305.9199	1442413.1572	1416346.7773	1056041.8828	1324391.9844	1412205.6387	1401501.5811	2601495.7109
sp|P29978|Y1448_NOSS1	P29978	Y1448_NOSS1	alr1448	384	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr1448 	4:Protein predicted	23.44	1	0.999	7	7	7	22	22	22	84129632	84129632	84129632	12K(304.2071), 3M(15.9949), N-term(304.2071)	NA	NA	731583.7532	2580039.7783	5722625.5586	19128107.0664	11226222.3223	4494613.4912	1991662.1152	1252578.6328	922245.7891	618289.874	611501.1436	501212.6609	686984.3489	609663.4575	753820.5815	695094.2114	917615.5259	1037679.2837
sp|P29979|Y1449_NOSS1	P29979	Y1449_NOSS1	alr1449	192	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr1449 	4:Protein predicted	18.75	1	0.999	4	4	4	4	4	4	5714581	5714581	5714581	13K(304.2071), 1K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	97666.6953	993835.0312	1228927.6875	587246.625	242494.3594	123061.1211	58532.9277	27430.9004	33127.1689	25545.6914	28721.4043	49439.2168	62001.4434	30762.4658	31957.0674	40042.0664	32115.416	236243.7734
sp|P29980|CPXN_NOSS1	P29980	CPXN_NOSS1	cyp110	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Probable cytochrome P450 110 	3:Protein inferred from homology	32.68	1	0.999	13	11	13	28	22	28	70664338	59073653	70664338	12K(304.2071), 18K(304.2071), 1C(57.0214), 3M(15.9949), 4M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8M(15.9949), N-term(304.2071)	NA	NA	740228.209	5589065.3711	25120525.9062	14605338.3555	4323919.959	2296180.582	998152.7871	672538.7466	430684.397	348751.0281	543190.4736	344608.0422	397395.4692	222490.8101	285983.3757	278480.6348	436597.5088	655444.1553
sp|P29985|CPCF_NOSS1	P29985	CPCF_NOSS1	cpcF	200	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycocyanobilin lyase subunit beta 	1:Experimental evidence at protein level	21.5	1	0.999	4	4	4	6	6	6	9346120	9346120	9346120	16K(304.2071), 2M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	252735.6157	3047513.8594	2429580.4219	591267.2812	215372.6123	164121.4438	98498.6768	84254.9138	90080.3379	71538.875	73121.4956	56160.8818	72249.2734	61358.2847	75191.6182	44037.1321	77405.7424	125994.0078
sp|P29986|PYG1_NOSS1	P29986	PYG1_NOSS1	cpcG1	279	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG1 	1:Experimental evidence at protein level	43.37	1	0.999	11	11	11	52	52	52	1506020352	1054882048	1054882048	10K(304.2071), 12K(304.2071), 7K(304.2071), 7M(15.9949), N-term(304.2071)	NA	NA	2354162.5505	7765604.5176	8353898.3174	5687398.9297	6472704.8945	49290334.3145	125583499.6787	36801378.6587	9192802.0068	2900962.103	1861843.4602	1468626.1338	1476904.3186	1134844.5103	1344816.4167	1134394.0847	1337885.9502	1819916.6504
sp|P29987|PYG2_NOSS1	P29987	PYG2_NOSS1	cpcG2	247	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG2 	1:Experimental evidence at protein level	63.97	1	0.999	16	15	16	115	105	115	2229702880	2229702880	2229702880	10K(304.2071), 11K(304.2071), 13K(304.2071), 2K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	9575295.324	119599922.6973	237916737.5605	204489412.3789	137370698.0352	219683999.7144	154694721.2996	55024343.3452	30456686.2922	16997769.7739	16126118.7319	15288162.8071	14436531.3369	14093391.9657	19034137.941	20163052.0403	19825258.4092	25248335.9211
sp|P29988|CPCL_NOSS1	P29988	CPCL_NOSS1	cpcL	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem I-associated linker protein CpcL 	1:Experimental evidence at protein level	42.19	1	0.999	9	9	9	37	37	37	340247132	340247132	340247132	10K(304.2071), 4M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	825122.8235	5169108.9258	11374430.6758	15743732.2754	22073377.0859	31845601.4072	17705508.707	10849956.6094	7655651.6924	5140831.4976	4758684.3096	5359293.2139	5198946.7871	4880434.1118	6758182.1084	9213520.5779	9288701.2407	13657839.4414
sp|P29989|PYG4_NOSS1	P29989	PYG4_NOSS1	cpcG4	253	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG4 	1:Experimental evidence at protein level	54.15	1	0.999	14	12	14	90	75	90	2731688448	2663622336	2731688448	10K(304.2071), 1M(15.9949), 2M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	4421261.2756	49161344.9365	62764713.918	50900308.0625	90306303.0889	424504134.8691	667056395.7061	157006685.3838	51704865.6421	21656909.1372	13384877.761	11813654.6226	13155776.906	12509322.3003	19777176.4226	26286969.7156	27576560.7598	40402774.6895
sp|P30521|GLGC_NOSS1	P30521	GLGC_NOSS1	agp	429	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-1-phosphate adenylyltransferase 	3:Protein inferred from homology	39.63	1	0.999	17	17	17	62	62	62	1196111232	1196111232	1196111232	10K(304.2071), 15C(57.0214), 16K(304.2071), 18K(304.2071), 2K(304.2071), 4C(57.0214), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	3319430.4639	39896389.5693	205818900.4336	305832207.2578	86039236.6699	37170299.5352	8327758.3044	3124609.9254	1527360.356	743281.4901	654536.197	770685.8369	474071.4473	737785.2871	498615.8898	378091.3716	728924.6135	933793.6322
sp|P31329|PYR2_NOSS1	P31329	PYR2_NOSS1	pecC	278	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome 34.5 kDa linker polypeptide, phycoerythrocyanin-associated, rod 	1:Experimental evidence at protein level	48.92	1	0.999	14	14	14	83	83	83	3615319552	1916383584	1916383584	10K(304.2071), 6K(304.2071), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	18664318.2422	179027131.8633	177060438.4453	86148026.6758	31431992.3008	21198661.7085	25637668.7412	80508016.4253	33011151.9814	8646810.8535	5230383.4185	3933785.6562	3610253.2158	3050412.9142	4145069.6934	4936759.377	5489202.7004	9494607.9099
sp|P31694|PSBA2_NOSS1	P31694	PSBA2_NOSS1	psbA3	360	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II protein D1 2 	3:Protein inferred from homology	5.56	1	0.999	2	2	2	7	7	7	465534688	35424925	35424925	13K(304.2071), N-term(304.2071)	NA	NA	75443.7559	206013.8691	350974.6553	352642.7549	789971.2422	4528345.5938	6607822	3180845.0625	1694854.8047	732026.4258	499009.7695	297987.9863	264365.6416	174421.2305	230902.1055	246138.5986	227662.1084	314135.543
sp|P35796|PHEA_NOSS1	P35796	PHEA_NOSS1	pecA	162	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycoerythrocyanin alpha chain 	1:Experimental evidence at protein level	51.23	1	0.999	10	10	10	126	126	126	3339583424	3339583424	3339583424	12K(304.2071), 13K(304.2071), 14K(304.2071), 15K(304.2071), 19K(304.2071), 1K(304.2071), 1M(15.9949), 2K(304.2071), 7M(15.9949), 9M(15.9949), N-term(304.2071)	NA	NA	55459278.3445	1045364881.8906	846916263.3594	238142603.623	54165533.7192	19021380.8613	6988706.0889	5689979.022	3050754.6279	896595.7966	1052577.0098000001	858300.4319	983117.3225	628329.9938	622611.3621	574526.2371	1126798.3273	1790075.5264
sp|P35797|PHEB_NOSS1	P35797	PHEB_NOSS1	pecB	172	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycoerythrocyanin subunit beta 	1:Experimental evidence at protein level	80.23	1	0.999	15	15	15	164	164	164	4679333248	4679333248	4679333248	11K(304.2071), 14M(15.9949), 16C(57.0214), 19K(304.2071), 1K(304.2071), 1M(15.9949), 21K(304.2071), 22K(304.2071), 5C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	34593195.5579	709181921.4434	782818773.9102	275511641.5908	74797007.4595	35300972.9741	12125882.0576	9112874.5952	5055765.1982	2117014.2437	1543569.3087	1210868.0288	1461212.974	857262.3385	1093585.5815	851996.6667	1340451.3622	2061164.2048
sp|P37693|HETM_NOSS1	P37693	HETM_NOSS1	hglB	506	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Polyketide synthase HetM 	3:Protein inferred from homology	6.92	1	0.999	3	3	3	3	3	3	7279364	7279364	7279364	15K(304.2071), 8K(304.2071), 9C(57.0214), N-term(304.2071)	NA	NA	33515.6855	192167.3906	978501.375	834544.0938	340033.6797	190726.8125	98328.1113	52213.6426	49360.1929	36246.5986	48422.9443	39567.5557	43377.6367	27392.866	35400.5962	29085.3262	73793.8291	125006.1309
sp|P37695|HETI_NOSS1	P37695	HETI_NOSS1	hetI	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	4'-phosphopantetheinyl transferase HetI 	3:Protein inferred from homology	6.33	1	0.999	1	1	1	1	1	1	1098842	1098842	1098842	15K(304.2071), N-term(304.2071)	NA	NA	55953.2344	511637.375	517786.1875	239553.375	89866.6172	45139.3906	16554.9707	15660.9639	10836.9824	7773.9243	9284.1084	10412.0117	10257.7188	9380.4453	13408.9863	13462.6445	13283.8135	31471.6348
sp|P38446|NUCA_NOSS1	P38446	NUCA_NOSS1	nucA	274	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nuclease 	1:Experimental evidence at protein level	28.47	1	0.999	7	7	7	12	12	12	140943280	140943280	140943280	10K(304.2071), 11K(304.2071), 5M(15.9949), 7K(304.2071), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	921014.1187	10440359.9609	8831244.4727	3390823.2363	1165999.8657	635938.1172	343045.7988	262526.4365	231129.3311	132649.4463	205073.5981	208208.7754	130590.803	173113.5269	137563.0493	112060.2827	232529.0017	313259.4839
sp|P45480|GSHB_NOSS1	P45480	GSHB_NOSS1	gshB	324	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutathione synthetase 	3:Protein inferred from homology	38.58	1	0.999	11	11	11	38	38	38	177421372	177421372	177421372	11K(304.2071), 13K(304.2071), 13M(15.9949), 3M(15.9949), 4M(15.9949), 5C(57.0214), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	803787.9541	3687521.2402	7783895.4648	26616537.207	21260267.4141	6619840.4229	1846569.7271	816258.8145	597659.7852	314274.1277	729162.2747	278385.2563	255042.9941	189884.2422	246810.5432	259766.0496	373530.0635	486647.7307
sp|P45482|FTSZ_NOSS1	P45482	FTSZ_NOSS1	ftsZ	428	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cell division protein FtsZ 	3:Protein inferred from homology	44.16	1	0.999	16	16	16	41	41	41	205136436	205136436	205136436	11K(304.2071), 11M(15.9949), 12K(304.2071), 13K(304.2071), 14C(57.0214), 18K(304.2071), 19K(304.2071), 1K(304.2071), 2M(15.9949), 3M(15.9949), N-term(304.2071)	NA	NA	2736065.1719	32120424.7656	30448707.4766	12981992.6055	4662425.7212	2369638.4849	946894.6904	577926.0483	441333.5935	373567.6025	442460.3232	498632.8069	548610.9883	323209.4927	484603.2559	444796.4329	760950.0376	1764477.2598000001
sp|P46015|Y1601_NOSS1	P46015	Y1601_NOSS1	all1601	397	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein all1601 	4:Protein predicted	10.08	1	0.999	3	3	3	3	3	3	3266224	3266224	3266224	13K(304.2071), 18K(304.2071), 3K(304.2071), N-term(304.2071)	NA	NA	31194.167	311371.9531	1122405.7188	471978.4375	133779.5234	67705.8438	35723.8945	42528.2334	23238.9412	13873.2542	21327.1851	20240.9458	29979.2051	16193.8667	19538.5693	16102.9355	13884.0845	38919.9727
sp|P46016|6PGL_NOSS1	P46016	6PGL_NOSS1	pgl	240	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	6-phosphogluconolactonase 	2:Experimental evidence at transcript level	36.67	1	0.999	6	6	6	26	26	26	325471056	325471056	325471056	13M(15.9949), 24K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	18030888.2568	90657703.3672	33472418.1758	10979337.793	2759351.6855	1503161.0566	638309.2114	377254.1963	502915.4641	272470.8943	406849.0957	328254.6299	304114.7175	102755.4441	115772.8328	361568.4631	620381.355	711912.2588
sp|P46017|FRAH_NOSS1	P46017	FRAH_NOSS1	fraH	289	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Protein FraH 	4:Protein predicted	16.26	1	0.999	3	3	3	11	11	11	582063196	582063196	582063196	9K(304.2071), N-term(304.2071)	NA	NA	9157171.8184	15816073.6797	3690350.5469	1367882.8555	510326.8359	329989.97	243311.0571	161781.7646	123447.5442	89240.3367	89463.2263	83248.1401	90577.7427	57924.625	73123.9312	140470.2999	95378.3746	126971.5508
sp|P46079|Y2393_NOSS1	P46079	Y2393_NOSS1	fraD	343	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr2393 	4:Protein predicted	18.95	1	0.999	6	6	6	8	8	8	13233285	13233285	13233285	13K(304.2071), 2C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	100899.0977	495370.9922	1630399.1875	1864642.8281	1325100.2188	847245.7266	282015.3652	160412.8271	104772.2266	71408.5298	76123.1172	105459.0127	135754.6758	119502.2451	209701.5107	285407.0801	385419.9551	718595.3125
sp|P46080|Y2391_NOSS1	P46080	Y2391_NOSS1	all2391	378	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein all2391 	4:Protein predicted	21.16	1	0.999	8	8	8	12	12	12	16387420	16387420	16387420	10K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1662410.49	5560246.6738	4696330.7422	3567770.4375	1545294.0117	889249.7065	346096.4507	198983.126	127038.2954	110340.4292	144177.207	142964.8623	159495.5801	89229.6736	128693.3162	130557.0566	162735.6689	508731.15870000003
sp|P46242|PSBA1_NOSS1	P46242	PSBA1_NOSS1	psbA1	360	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II protein D1 1 	3:Protein inferred from homology	22.5	1	0.999	7	2	7	81	13	81	724330128	452866060	724330128	13K(304.2071), 5M(15.9949), 8M(15.9949), N-term(304.2071)	NA	NA	2690466.2197	8008858.8896	10860861.5537	9065549.8047	12805355.2056	56090211.5405	87801664.6274	42559761.4482	23046023.0127	12108589.5481	7823246.709	6669131.0748	4607685.2158	4325219.4351	4603645.0439	4769296.749	4347607.6121	6434841.7671
sp|P46444|PLAS_NOSS1	P46444	PLAS_NOSS1	petE	139	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Plastocyanin 	1:Experimental evidence at protein level	22.3	1	0.999	3	3	3	24	24	24	1122598576	1122598576	1122598576	15K(304.2071), 4K(304.2071), 4M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	170044221.8906	215728517.0234	62808557.0352	15205258.5791	3111985.3486	1353857.5547	548367.395	663184.6973	212411.5522	144038.8359	146528.2363	127476.8018	128218.3193	58328.8762	88494.4182	80927.9941	144291.2151	127127.5137
sp|P48575|LEU1_NOSS1	P48575	LEU1_NOSS1	leuA2	531	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	2-isopropylmalate synthase 	3:Protein inferred from homology	27.68	1	0.999	10	10	10	16	16	16	24567760	24567760	24567760	11K(304.2071), 11M(15.9949), 13M(15.9949), 14K(304.2071), 22K(304.2071), 7K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	138741.0847	713667.6719	2104370.3682	4250761.2656	2510849.3867	1050150.4199	358840.4426	157022.7617	97431.1743	79843.2319	75353.0222	71449.9109	64414.9846	43907.1084	63310.9216	58967.8506	69217.6533	121610.9346
sp|P48638|GSHR_NOSS1	P48638	GSHR_NOSS1	gor	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutathione reductase 	3:Protein inferred from homology	61.66	1	0.999	21	21	21	94	94	94	1045182256	1045182256	1045182256	11K(304.2071), 13C(57.0214), 14K(304.2071), 18M(15.9949), 19M(15.9949), 20K(304.2071), 23K(304.2071), 24K(304.2071), 2K(304.2071), 2M(15.9949), 4M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), N-term(304.2071)	NA	NA	7058892.103	27360828.2061	271430227.25	419203081.5166	120415272.8467	37217102.0361	10179054.1782	4043754.9919	2166592.8848	1665891.8169	1607399.5881	1338365.3804	1526248.947	1027870.7228	1154275.0544	931395.3665	1588531.3926	1669438.5283
sp|P48991|F16PA_NOSS1	P48991	F16PA_NOSS1	fbp	349	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Fructose-1,6-bisphosphatase class 1 	3:Protein inferred from homology	56.73	1	0.999	17	17	17	67	67	67	1667010592	1667010592	1667010592	12K(304.2071), 14K(304.2071), 15K(304.2071), 1K(304.2071), 20K(304.2071), 20M(15.9949), 22K(304.2071), 23K(304.2071), 2C(57.0214), 2M(15.9949), 4M(15.9949), 5M(15.9949), 6C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	2415525.4099	13925844.5605	16409101.8867	43441873.1562	104354633.9316	47440850.8223	10058232.0215	3280372.6924	1472344.0129	1020309.614	1506625.4058	935226.6272	933604.0249	550339.1018	620644.9626	518460.8335	771681.0942	1043882.4968
sp|P48992|G6PD_NOSS1	P48992	G6PD_NOSS1	zwf	509	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-6-phosphate 1-dehydrogenase 	3:Protein inferred from homology	45.58	1	0.999	26	26	26	110	110	110	783565728	783565728	783565728	13K(304.2071), 14K(304.2071), 16K(304.2071), 17M(15.9949), 18K(304.2071), 1K(304.2071), 1M(15.9949), 5C(57.0214), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	1351289.2129	7590665.4399	15831743.4004	25597924.8862	126129278.29	255548447.9019	47363473.282	14223906.3809	4838753.0364	1697538.8237	1262740.8047	1062254.6805	954266.6335	686437.4658	746513.8279	768923.3492	1123858.6343	1610310.1033
