Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
sp|P20628|NIFU_NOSS1	P20628	NIFU_NOSS1	nifU	300	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nitrogen fixation protein NifU 	3:Protein inferred from homology	11.67	1	0.999	3	3	3	3	3	3	     0	     0	     0	14K(304.2071), 4K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|P20857|THIO2_NOSS1	P20857	THIO2_NOSS1	trxX	111	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Thioredoxin 2 	1:Experimental evidence at protein level	42.34	1	0.999	5	5	5	13	13	13	81346640	81346640	81346640	11K(304.2071), 14K(304.2071), 2K(304.2071), N-term(304.2071)	NA	NA	3094782.9512	6728298.9961	4347541.2246	1742961.0605	887485.3242	414755.6597	211176.5527	135218.0952	99283.7754	93720.6763	79485.502	82199.3177	89238.0007	94621.7191	115032.1152	150646.1997	132044.3303	268992.9138
sp|P22638|HEPA_NOSS1	P22638	HEPA_NOSS1	hepA	607	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Heterocyst differentiation ATP-binding protein HepA 	2:Experimental evidence at transcript level	9.72	1	0.999	5	5	5	11	11	11	4513890	4513890	4513890	8K(304.2071), N-term(304.2071)	NA	NA	81414.8608	293519.3252	1164000.4141	1622468.2344	922874.5898	431847.8867	167336.5342	75750.5532	48698.061	36996.0337	24849.5801	25326.9473	33105.1709	32233.0444	37377.8765	47308.8105	32974.3647	59036.3909
sp|P22639|Y2836_NOSS1	P22639	Y2836_NOSS1	alr2836	322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized glycosyltransferase alr2836 	3:Protein inferred from homology	10.25	1	0.999	3	3	3	3	3	3	10840860	10840860	10840860	11K(304.2071), N-term(304.2071)	NA	NA	89483.9805	538590.0156	2074114.5625	1376057.0312	746164.4844	373844.4844	183938.8711	86008.3477	62135.6172	47969.4463	42917.2715	39258.0654	40331.1035	51321.0156	61886.7988	59895.377	58983.1875	80500.8223
sp|P22704|RPOC1_NOSS1	P22704	RPOC1_NOSS1	rpoC1	625	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-directed RNA polymerase subunit gamma 	3:Protein inferred from homology	39.04	1	0.999	23	23	23	56	56	56	489601984	489601984	489601984	11C(57.0214), 11K(304.2071), 12K(304.2071), 12M(15.9949), 13K(304.2071), 1C(57.0214), 1M(15.9949), 2M(15.9949), 3K(304.2071), 3M(15.9949), 4C(57.0214), 6C(57.0214), 6M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1803530.4406	4084700.2627	7079562.5374	10805279.0635	9098825.4663	5454514.0737	5153701.5713	15351830.5625	28458573.5513	18937468.1963	11935298.7026	10197070.5701	8694092.2739	14403130.1382	16170841.2185	10717791.0537	13090523.9314	15353881.6555
sp|P22705|RPOC2_NOSS1	P22705	RPOC2_NOSS1	rpoC2	1355	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-directed RNA polymerase subunit beta' 	3:Protein inferred from homology	48.27	1	0.999	59	59	59	196	196	196	834234688	834234688	834234688	10K(304.2071), 10M(15.9949), 11K(304.2071), 11M(15.9949), 12K(304.2071), 13K(304.2071), 14M(15.9949), 15K(304.2071), 16K(304.2071), 18K(304.2071), 19K(304.2071), 1K(304.2071), 21K(304.2071), 25M(15.9949), 3C(57.0214), 3M(15.9949), 4C(57.0214), 4M(15.9949), 5C(57.0214), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	6714519.3776	17820868.9346	39483044.377	58054437.6611	34320428.2935	20012760.5474	20548413.9451	66671617.0342	114406475.6318	75307698.9912	46041964.1362	40811829.2358	31485672.9153	46832923.5669	49555861.8647	34336655.6589	39513325.8418	43577791.6033
sp|P26683|SIGA_NOSS1	P26683	SIGA_NOSS1	sigA	390	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	RNA polymerase sigma factor SigA 	3:Protein inferred from homology	29.74	1	0.999	13	12	13	20	19	20	100230142	100230142	100230142	14K(304.2071), 1K(304.2071), 6M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	378344.436	975750.4102	1733605.9121	1806341.248	1481896.5059	1013055.2974	737693.2783	1508374.0215	3488446.0977	2704190.043	1854855.1406	1664591.4629	1484633.2109	2716357.1094	3198633.8594	2040659.8711	2456205.9453	2838333.125
sp|P27709|HETR_NOSS1	P27709	HETR_NOSS1	hetR	299	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA-binding transcriptional activator HetR 	1:Experimental evidence at protein level	5.69	1	0.9989	2	2	2	2	2	2	995227	995227	995227	8K(304.2071), N-term(304.2071)	NA	NA	24533.209	75730.6484	155098.6719	131667.4688	92567.3281	39649.168	20355.8965	16388.668	15779.6543	9151.4141	11953.4717	12565.4766	8938.5977	14972.7012	8603.6572	15244.002	15097.3564	22615.373
sp|P28594|CAPP_NOSS1	P28594	CAPP_NOSS1	ppc	1026	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phosphoenolpyruvate carboxylase 	3:Protein inferred from homology	24.17	1	0.999	22	22	22	39	39	39	127766200	127766200	127766200	11K(304.2071), 11M(15.9949), 13M(15.9949), 16K(304.2071), 3C(57.0214), 3M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1715869.3003	3437740.1763	5966612.6943	6719300.3945	10500585.0488	7289437.8027	4262159.5791	16864841.0898	18611102.4648	6024087.7305	2963442.5366	2501501.4941	1877893.3457	2730411.9028	2894220.9285	2477768.4326	2702998.4551	4089149.3716
sp|P29978|Y1448_NOSS1	P29978	Y1448_NOSS1	alr1448	384	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr1448 	4:Protein predicted	29.43	1	0.999	9	9	9	14	14	14	68812311	68812311	68812311	11C(57.0214), 12K(304.2071), 3M(15.9949), N-term(304.2071)	NA	NA	902814.7896	2334328.041	3991825.0625	10274649.1367	13697885.0938	4378949.3281	1887551.5479	1020628.2891	959122.4771	779452.6602	715256.9648	677285.9736	662966.4199	604178.0127	645857.1345	799977.0762	654199.8979	829808.0923
sp|P29979|Y1449_NOSS1	P29979	Y1449_NOSS1	alr1449	192	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr1449 	4:Protein predicted	32.81	1	0.999	8	8	8	10	10	10	28461220	28461220	28461220	12K(304.2071), 13K(304.2071), 1K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	1788287.5508	7538524.6641	8806470.7812	4536832.1328	2264409.2969	1164883.9102	634275.9961	450336.8906	392671.1992	327634.917	235982.0049	300832.5464	260753.1104	304067.3984	273377.5967	451725.7373	374241.5664	813907.3242
sp|P29980|CPXN_NOSS1	P29980	CPXN_NOSS1	cyp110	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Probable cytochrome P450 110 	3:Protein inferred from homology	35.29	1	0.999	13	11	13	19	16	19	37733542	30910115	37733542	12K(304.2071), 18K(304.2071), 1C(57.0214), 3M(15.9949), 4M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8M(15.9949), N-term(304.2071)	NA	NA	642055.4639	1910884.2305	9356461.0391	6616971.5391	2793678.7148	1319341.5352	708750.8047	554655.0742	399535.897	427327.1133	1434379.4207	459814.2622	1270919.585	472291.9106	735545.9351	596532.7422	1420226.0498	676315.3613
sp|P29985|CPCF_NOSS1	P29985	CPCF_NOSS1	cpcF	200	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycocyanobilin lyase subunit beta 	1:Experimental evidence at protein level	38.5	1	0.999	6	6	6	7	7	7	13776090	13776090	13776090	11K(304.2071), 16K(304.2071), 2M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	213666.8965	1360148.2852	1903787.8945	881535.4961	478180.0977	300241.3359	257449.1255	244146.2505	158037.8145	115647.3418	82249.2632	78423.0654	55600.7395	68491.7734	60658.4116	77826.3555	81788.4099	107393.0322
sp|P29986|PYG1_NOSS1	P29986	PYG1_NOSS1	cpcG1	279	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG1 	1:Experimental evidence at protein level	44.09	1	0.999	12	12	12	54	54	54	828369824	596958416	596958416	10K(304.2071), 12K(304.2071), 7K(304.2071), 7M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	2249595.2178	5076592.1663	7964250.229	6097462.4863	9143091.5454	53984614.9277	129948846.3975	43893639.7295	13238173.4873	5132918.76	2745423.5859	2683601.5569	2807849.5017	8646488.0635	10297810.259	4368465.5938	3710737.4697	4446605.1508
sp|P29987|PYG2_NOSS1	P29987	PYG2_NOSS1	cpcG2	247	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG2 	1:Experimental evidence at protein level	60.32	1	0.999	15	14	15	115	103	115	967003808	967003808	967003808	10K(304.2071), 11K(304.2071), 13K(304.2071), 2K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	6779477.4185	36693968.1958	158950954.1304	220362380.4092	141037941.9746	86208956.0859	41542738.3623	20778342.1494	12069848.894	8520185.8445	6232537.2	7394120.3347	6096244.3384	8508485.4065	8484300.355	7541756.0569	8505565.1003	12195522.4399
sp|P29988|CPCL_NOSS1	P29988	CPCL_NOSS1	cpcL	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem I-associated linker protein CpcL 	1:Experimental evidence at protein level	45.99	1	0.999	11	11	11	38	38	38	346575912	346575912	346575912	10K(304.2071), 4M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1839640.4819	5161142.6162	14591777.0264	28131681.332	44586012.4531	35365892.4922	17022323.6973	8942301.2598	6382639.46	4368087.5913	3465437.2852	4148743.2388	3989210.563	5962697.6201	6940102.877	6051864.6729	6922370.8965	10301212.3027
sp|P29989|PYG4_NOSS1	P29989	PYG4_NOSS1	cpcG4	253	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome rod-core linker polypeptide CpcG4 	1:Experimental evidence at protein level	55.73	1	0.999	15	13	15	90	77	90	1569333248	1537687584	1569333248	10K(304.2071), 13K(304.2071), 1K(304.2071), 1M(15.9949), 2M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	4486825.4355	13859747.6272	25057932.7695	33492025.6484	85789407.5332	242366617.1484	171038089.7764	36004126.6543	13584632.0598	8151773.8071	6090486.5034	6407793.8967	7241918.787	9513033.8806	11729258.7366	10663037.5757	13432715.9973	21684157.1763
sp|P30521|GLGC_NOSS1	P30521	GLGC_NOSS1	agp	429	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-1-phosphate adenylyltransferase 	3:Protein inferred from homology	38.23	1	0.999	19	19	19	62	62	62	530078976	530078976	530078976	10K(304.2071), 15C(57.0214), 16K(304.2071), 18K(304.2071), 2K(304.2071), 4C(57.0214), 7M(15.9949), 8K(304.2071), 8M(15.9949), 9C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	3363938.0022	17230743.1611	88678420.8125	142185435.5078	57086091.6992	22318103.4395	6878410.3311	2819692.5132	1876545.447	1231245.3923	872500.1565	960329.5208	817153.1331	1398695.7068	1257814.6832	1573538.0161	1118179.7102	1461272.8862
sp|P31329|PYR2_NOSS1	P31329	PYR2_NOSS1	pecC	278	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycobilisome 34.5 kDa linker polypeptide, phycoerythrocyanin-associated, rod 	1:Experimental evidence at protein level	49.28	1	0.999	14	14	14	50	50	50	1904409648	945070864	945070864	10K(304.2071), 10M(15.9949), 6K(304.2071), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	3433465.4775	26081694.8066	50352934.9492	31740806.334	18079394.6289	10271636.0176	15808461.4346	44678460.2036	13681755.2676	5600493.854	2650114.5278	2140856.3066	1949963.3652	3749783.9624	5270634.4272	3907805.3735	4332382.6372	6154204.998
sp|P31694|PSBA2_NOSS1	P31694	PSBA2_NOSS1	psbA3	360	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II protein D1 2 	3:Protein inferred from homology	5.56	1	0.999	2	2	2	5	5	5	715771840	42781390	42781390	13K(304.2071), N-term(304.2071)	NA	NA	69847.4375	140581.1367	223960.332	138447.9766	200247.4453	670534.5156	892210.4062	441469.2891	259136.8047	145201.5273	94632.0117	80100.2305	70101.7969	92940.291	100964.4258	72241.2988	73930.3555	104690.4883
sp|P35796|PHEA_NOSS1	P35796	PHEA_NOSS1	pecA	162	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycoerythrocyanin alpha chain 	1:Experimental evidence at protein level	51.23	1	0.999	9	9	9	106	106	106	2384147456	2384147456	2384147456	12K(304.2071), 13K(304.2071), 14K(304.2071), 15K(304.2071), 19K(304.2071), 1K(304.2071), 1M(15.9949), 2K(304.2071), 7M(15.9949), 9M(15.9949), N-term(304.2071)	NA	NA	14180677.842	187542677.748	276239229.1641	89744250.8301	27573299.668	7917797.4092	3785272.7085	2065857.8618	1487774.2695	1107594.6411	780524.0555	1017715.9552	877266.0962	1157419.7715	721550.2354	1718938.8867	960319.3394	1537964.2742
sp|P35797|PHEB_NOSS1	P35797	PHEB_NOSS1	pecB	172	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phycoerythrocyanin subunit beta 	1:Experimental evidence at protein level	80.23	1	0.999	14	14	14	115	115	115	3476179200	3476179200	3476179200	11K(304.2071), 14M(15.9949), 16C(57.0214), 19K(304.2071), 1K(304.2071), 1M(15.9949), 21K(304.2071), 22K(304.2071), 5C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	25999199.8394	337913421.7168	582091302.3848	195453884.5498	54935915.1992	18351521.7334	7821418.1702	4770993.3463	3535996.6149	2735623.3986	2163756.583	2073074.6628	1458949.2994	2062318.801	2256195.6411	2596677.7366	2014082.8588	3123594.9452
sp|P37693|HETM_NOSS1	P37693	HETM_NOSS1	hglB	506	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Polyketide synthase HetM 	3:Protein inferred from homology	2.96	1	0.999	2	2	2	2	2	2	12879099	12879099	12879099	7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	97665.918	452905.6719	3078454.125	2769280.125	1266090.8125	555592.75	231004.3047	123218.6328	110057.7461	74460.2305	54577.3828	60641.9707	69808.1152	79241.8203	76990.3086	81630.8496	100833.6367	170691.6094
sp|P38446|NUCA_NOSS1	P38446	NUCA_NOSS1	nucA	274	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nuclease 	1:Experimental evidence at protein level	18.98	1	0.999	5	5	5	7	7	7	43218593	43218593	43218593	10C(57.0214), 11K(304.2071), 5M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	526798.1602	5838501.8438	5797622.8125	2427102.6406	1051503.6328	405780.7031	169301.4961	131484.6973	80792.8652	65203.7417	54499.188	75683.3833	29567.4905	72449.6128	85767.3916	51169.9028	51168.4795	91711.2939
sp|P45480|GSHB_NOSS1	P45480	GSHB_NOSS1	gshB	324	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutathione synthetase 	3:Protein inferred from homology	46.3	1	0.999	14	14	14	34	34	34	188061812	188061812	188061812	11K(304.2071), 13K(304.2071), 13M(15.9949), 3M(15.9949), 4M(15.9949), 5C(57.0214), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	983231.5449	2731459.416	5422065.6973	23275542.5957	25761423.373	7581742.2725	2620894.8823	1042256.1938	624713.6914	511632.0854	379111.6301	353896.8098	296672.0891	345297.0198	340479.665	549650.8774	379141.1812	544735.1958
sp|P45482|FTSZ_NOSS1	P45482	FTSZ_NOSS1	ftsZ	428	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cell division protein FtsZ 	3:Protein inferred from homology	51.4	1	0.999	18	18	18	58	58	58	415278448	415278448	415278448	11K(304.2071), 11M(15.9949), 12K(304.2071), 13K(304.2071), 14C(57.0214), 19K(304.2071), 1K(304.2071), 2M(15.9949), 3M(15.9949), N-term(304.2071)	NA	NA	4041034.9421	39935075.4258	50806703.793	24543028.9863	10824968.1226	4726147.7261	2393014.8159	1891757.0789	1382792.9478	1077496.9399	713738.1245	890627.8931	588285.7764	865674.9331	980347.3251	1285336.4495	1353325.0176	2433850.4575
sp|P46015|Y1601_NOSS1	P46015	Y1601_NOSS1	all1601	397	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein all1601 	4:Protein predicted	8.06	1	0.999	2	2	2	2	2	2	258374	258374	258374	18K(304.2071), 3K(304.2071), 8C(57.0214), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|P46016|6PGL_NOSS1	P46016	6PGL_NOSS1	pgl	240	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	6-phosphogluconolactonase 	2:Experimental evidence at transcript level	18.33	1	0.999	4	4	4	18	18	18	59224222	59224222	59224222	13M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	2961135.6592	15142226.5508	8875679.0469	2988487.584	1304465.834	728152.1733	400361.0186	363889.9561	261126.2573	228377.4756	202043.0034	192776.8525	183748.3511	197791.5664	150441.5361	269882.543	201061.5178	297267.8096
sp|P46017|FRAH_NOSS1	P46017	FRAH_NOSS1	fraH	289	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Protein FraH 	4:Protein predicted	6.23	1	0.999	2	2	2	6	6	6	470594256	470594256	470594256	9K(304.2071), N-term(304.2071)	NA	NA	20979877.3359	61282054.7422	15930237.3281	6101047.4062	1713237.2227	529141.541	318644.7598	247094.7656	135135.8457	111288.5166	95524.6914	106314.1367	115725.5166	94835.6045	76947.7891	287488.3164	97166.2949	194538.6426
sp|P46079|Y2393_NOSS1	P46079	Y2393_NOSS1	fraD	343	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein alr2393 	4:Protein predicted	14.58	1	0.999	4	4	4	4	4	4	15859112	15859112	15859112	13K(304.2071), 2C(57.0214), N-term(304.2071)	NA	NA	50219.6533	157136.0449	517559.7031	811945.3633	792717.7656	351119.5723	145311.8975	74199.8984	44932.6445	40338.1792	24564.9404	153312.7656	192458.541	257257.2422	258255.0469	255487.8789	316494.2344	412806.1445
sp|P46080|Y2391_NOSS1	P46080	Y2391_NOSS1	all2391	378	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Uncharacterized protein all2391 	4:Protein predicted	49.21	1	0.999	17	17	17	19	19	19	94288943	94288943	94288943	10K(304.2071), 17K(304.2071), 2K(304.2071), 4M(15.9949), 6M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	2388570.6316	6447458.1523	10128947.0508	12494269.7578	8661390.3516	4930231.3633	2282641.4414	1187437.0762	928310.7317	872197.8611	610372.5544	729293.1101	523920.2427	709804.4731	816547.1655	924091.7715	1063165.5596	1715724.5391
sp|P46242|PSBA1_NOSS1	P46242	PSBA1_NOSS1	psbA1	360	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II protein D1 1 	3:Protein inferred from homology	22.22	1	0.999	8	4	8	75	19	75	854370784	420620332	854370784	13K(304.2071), 2C(57.0214), 5M(15.9949), 8M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	2429901.6343	6347332.5488	9997248.9414	8694533.0811	18758759.3862	76589398.2905	110356833.6338	53501225.0718	31609294.7104	16579240.2019	9789454.9226	8164455.5269	6348987.8984	9986321.4438	10175317.8472	8092686.7432	9280466.8635	10770408.3672
sp|P46444|PLAS_NOSS1	P46444	PLAS_NOSS1	petE	139	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Plastocyanin 	1:Experimental evidence at protein level	33.81	1	0.999	4	4	4	32	32	32	349562400	349562400	349562400	15K(304.2071), 16K(304.2071), 4K(304.2071), 4M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	79515419.9082	74315731.9277	54892985.0098	20676128.1748	8827401.4521	5237067.043	3582390.5835	1958376.1453	1165940.3684	895289.7761	479417.7698	517242.0415	439736.6951	472307.8826	516098.9158	600688.1577	555068.168	707753.0955
sp|P48575|LEU1_NOSS1	P48575	LEU1_NOSS1	leuA2	531	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	2-isopropylmalate synthase 	3:Protein inferred from homology	38.98	1	0.999	14	14	14	21	21	21	49901253	49901253	49901253	10K(304.2071), 11K(304.2071), 11M(15.9949), 13M(15.9949), 14K(304.2071), 15K(304.2071), 22K(304.2071), 23K(304.2071), 4C(57.0214), 5C(57.0214), 7K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	610109.1475	2327493.4653	7066399.4141	19795482.9375	15140806.4805	4970694.6504	1933365.3633	1009488.8511	590701.8247	425012.04	378238.415	288028.9248	316672.7544	429111.196	312898.459	428275.6045	442414.4504	815245.5483
sp|P48638|GSHR_NOSS1	P48638	GSHR_NOSS1	gor	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutathione reductase 	3:Protein inferred from homology	54.25	1	0.999	22	22	22	70	70	70	490786304	490786304	490786304	11K(304.2071), 13C(57.0214), 14K(304.2071), 14M(15.9949), 15K(304.2071), 18M(15.9949), 20K(304.2071), 23K(304.2071), 24K(304.2071), 2M(15.9949), 4M(15.9949), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	3370335.4424	8905721.7734	73133056.4434	130870062.1357	60431731.9551	19919001.2134	6799336.6255	3031777.7993	2767526.1133	2087563.2761	1241817.3193	1265994.2397	1323388.7397	1250473.6785	1218088.4807	1556047.0012	1359452.9769	1929824.0171
sp|P48991|F16PA_NOSS1	P48991	F16PA_NOSS1	fbp	349	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Fructose-1,6-bisphosphatase class 1 	3:Protein inferred from homology	62.75	1	0.999	20	20	20	75	75	75	850044048	850044048	850044048	12K(304.2071), 14K(304.2071), 15K(304.2071), 16C(57.0214), 1K(304.2071), 20K(304.2071), 20M(15.9949), 22K(304.2071), 23K(304.2071), 2C(57.0214), 2M(15.9949), 4M(15.9949), 5M(15.9949), 6C(57.0214), 6M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	4015975.3311	16219237.626	21932341.125	90944553.4141	290557471.9766	120591247.0059	36117911.8262	10803429.7725	4491181.886	4221791.8762	1394466.6766	1839972.0317	1178207.5967	1379080.1543	1207012.4382	1815443.4479	1463568.6799	2848251.7788
sp|P48992|G6PD_NOSS1	P48992	G6PD_NOSS1	zwf	509	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-6-phosphate 1-dehydrogenase 	3:Protein inferred from homology	45.78	1	0.999	26	26	26	93	93	93	484356148	484356148	484356148	13K(304.2071), 14K(304.2071), 16K(304.2071), 17M(15.9949), 18K(304.2071), 1K(304.2071), 1M(15.9949), 5C(57.0214), 6M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	2330545.8594	6888229.833	12355912.4668	15004431.6362	67464425.2168	83649702.1289	18563935.042	5724279.428	2894930.4639	1904939.2278	1294967.6389	1210127.1129	1024647.5566	1113076.8192	915682.3739	1449690.8423	1183185.4226	1872154.5869
sp|P48993|TAL2_NOSS1	P48993	TAL2_NOSS1	tal2	381	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transaldolase 2 	3:Protein inferred from homology	21.26	1	0.999	9	9	9	13	13	13	29890025	29890025	29890025	10K(304.2071), 15K(304.2071), 3C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	910459.4863	5211026.7812	6079577.5703	3067814.0078	1519391.0664	908519.0234	1041866.9824	755920.8823	766185.728	408440.1914	258621.4849	280997.7407	220417.8997	431541.8928	339158.5601	369264.6641	307414.2915	573421.5703
